"","study","author","year","class","order","family","genus","species","common_name","stage","sex","prenatal_trt_start","prenatal_trt_end","prenatal_dur","prenatal_unit","post_natal_trt_start","postnatal_trt_end","dur_trt_postnatal","postnatal_unit","total_trt_duration","total_trt_unit","prenatal_measure_delay","postnatal_measure_delay","measure_delay_units","envirn_type","nutrition_sum","nutrition_type","admin","fasting_period","fasting_period_units","num_tissues_types","tissue_sum","tissue","mito_preparation","mito_efficiency_dir","respiration_category","antioxidant_category","oxidative_damage_category","measurement_category","measure_listed","descrp_measure","units...42","measurement_methods","ref","t1","t2","dose","units...48","mean_t1","sd_t1","n_t1","se_t1","CI95_t1","mean_t2","sd_t2","n_t2","se_t2","CI95_t2","sample_depend","control_multiple_comparisons","type","CORT_values_available","Notes","observation","SMDH","v_SMDH","ROM","v_ROM","species_phylo"
"783","s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","ambient","NA","NA",2,"heart","left ventricle","permeabilized","NA","total oxphos","NA","NA","respiration","OXPHOSCI respiration","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; maximial capacity for oxidative phosphorylation with combined inputs from complexes I and II; determined by adding ADP","unitless","oroboros","table2","20","30",-10,"celsius",1.8,0.6,4,0.3,"NA",1.7,0.979795897113271,6,0.4,"NA","1","no","raw","NA","View study_notes",799,0.111115099254243,0.473533370791157,0.0571584138399486,0.0831410995770857,"Alligator_mississippiensis"
"784","s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","ambient","NA","NA",2,"muscle","thigh","permeabilized","NA","total oxphos","NA","NA","respiration","OXPHOSCI+CII respiration","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; maximial capacity for oxidative phosphorylation with combined inputs from complexes I and II; determined by adding ADP and succinate","unitless","oroboros","table2","20","30",-10,"celsius",1.8,0.244948974278318,6,0.1,"NA",2.3,0.734846922834953,6,0.3,"NA","1","no","raw","NA","View study_notes",800,-0.842347640615827,0.458183062907386,-0.245122458032985,0.0200996522672641,"Alligator_mississippiensis"
"785","s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","ambient","NA","NA",2,"heart","left ventricle","permeabilized","NA","total oxphos","NA","NA","respiration","OXPHOSCI+CII respiration","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; maximial capacity for oxidative phosphorylation with combined inputs from complexes I and II; determined by adding ADP and succinate","unitless","oroboros","table2","20","30",-10,"celsius",1.6,0.4,4,0.2,"NA",1.8,0.734846922834953,6,0.3,"NA","1","no","raw","NA","View study_notes",801,-0.305169425285693,0.467305383509385,-0.117783035656383,0.0434027777777778,"Alligator_mississippiensis"
"786","s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","ambient","NA","NA",2,"muscle","thigh","permeabilized","NA","ets","NA","NA","respiration","FCCP (ETS respiration)","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; electron transport system; measured after adding FCCP to uncouple ADP phophorylation from proton pumping, FCCP eliminates proton gradient","unitless","oroboros","table2","20","30",-10,"celsius",1.7,0.244948974278318,6,0.1,"NA",1.9,0.979795897113271,6,0.4,"NA","1","no","raw","NA","View study_notes",802,-0.258420459516211,0.405938668308449,-0.111225635110224,0.0477815372523459,"Alligator_mississippiensis"
"787","s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","ambient","NA","NA",2,"heart","left ventricle","permeabilized","NA","ets","NA","NA","respiration","FCCP (ETS respiration)","samples were measured at 30 and 20 C and Q10 values were calculated (rate at 30/rate at 20); we used the Q10 values; electron transport system; measured after adding FCCP to uncouple ADP phophorylation from proton pumping, FCCP eliminates proton gradient","unitless","oroboros","table2","20","30",-10,"celsius",1.4,0.4,4,0.2,"NA",1.4,0.734846922834953,6,0.3,"NA","1","no","raw","NA","View study_notes",803,0,0.460952380952381,0,0.0663265306122449,"Alligator_mississippiensis"
"788","s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","ambient","NA","NA",2,"muscle","thigh","permeabilized","1","mitochondrial capacity","NA","NA","respiration","Rotenone (complex II activity)","samples were measured with rotenone to block the transfer of electrons from complex I to ubiquinone",NA,NA,"table2","20","30",-10,"celsius",1.7,0.489897948556636,6,0.2,"NA",1.9,0.979795897113271,6,0.4,"NA","1","no","raw","NA","View study_notes",804,-0.238251891518376,0.403859949539222,-0.111225635110224,0.0581621600897162,"Alligator_mississippiensis"
"789","s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","ambient","NA","NA",2,"heart","left ventricle","permeabilized","1","mitochondrial capacity","NA","NA","respiration","Rotenone (complex II activity)","samples were measured with rotenone to block the transfer of electrons from complex I to ubiquinone",NA,NA,"table2","20","30",-10,"celsius",1.2,0.2,4,0.1,"NA",1.1,0.489897948556636,6,0.2,"NA","1","no","raw","NA","View study_notes",805,0.241257614036843,0.442569518166922,0.0870113769896297,0.0400022956841139,"Alligator_mississippiensis"
"790","s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","ambient","NA","NA",2,"muscle","thigh","permeabilized","1","mitochondrial capacity","NA","NA","respiration","TMPD (max complex IV)","TMPD is a substrate for complex IV, state represents maximal comlex IV activity",NA,NA,"table2","20","30",-10,"celsius",1.8,0.244948974278318,6,0.1,"NA",2,0.489897948556636,6,0.2,"NA","1","no","raw","NA","View study_notes",806,-0.476503783036752,0.415439798156887,-0.105360515657826,0.0130864197530864,"Alligator_mississippiensis"
"791","s53","Price","2017","Reptilia","Crocodilia","Alligatoridae","Alligator","mississippiensis","American alligator","postnatal","both","NA","NA","NA","NA","270","360","90","days",90,"days","NA","120","days","temp","NA","NA","ambient","NA","NA",2,"heart","left ventricle","permeabilized","1","mitochondrial capacity","NA","NA","respiration","TMPD (max complex IV)","TMPD is a substrate for complex IV, state represents maximal comlex IV activity",NA,NA,"table2","20","30",-10,"celsius",1.4,0.4,4,0.2,"NA",1.5,0.489897948556636,6,0.2,"NA","1","no","raw","NA","View study_notes",807,-0.201850601761613,0.509219936367042,-0.0689928714869516,0.0381859410430839,"Alligator_mississippiensis"
"792","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","1","21","20","days",20,"days","NA","85","days","nutrition","undernutrition","total food","maternal","NA","NA",2,"muscle","gastrocnemius","NA","NA","NA","NA","NA","gene/protein expression","AdipoR1","adiponectin receptor 1; receptor for adiponectin that regulates insulin sensitivity and energy metabolism by promoting the phosphorylation and activation of AMPK in skeletal muscles and liver","unitless","rt PCR","figure3a","undernourished","control",6,"pups",1.27031968158325,1.09452115318975,13,0.30356554922351,"NA",0.996851106312818,0.339211332395215,10,0.107268041850934,"NA","1","yes","raw","NA","View study_notes",808,0.32528364382302,0.17525014228507,0.242422448462183,0.0686848696947588,"Rattus_norvegicus"
"793","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","21","105","84","days",84,"days","NA","21","days","nutrition","overnutrition","fat","ambient","NA","NA",2,"muscle","gastrocnemius","NA","NA","NA","NA","NA","gene/protein expression","AdipoR1","adiponectin receptor 1; receptor for adiponectin that regulates insulin sensitivity and energy metabolism by promoting the phosphorylation and activation of AMPK in skeletal muscles and liver","unitless","rt PCR","figure3a","overfed","control",20,"percent",0.834587816446276,0.367973994495821,10,0.116363594231706,"NA",0.996851106312818,0.339211332395215,10,0.107268041850934,"NA","2","yes","raw","NA","View study_notes",809,-0.439099874521947,0.227613341021142,-0.17766344712143,0.0310189691222432,"Rattus_norvegicus"
"794","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","1","21","20","days",20,"days","NA","85","days","nutrition","undernutrition","total food","maternal","NA","NA",2,"muscle","gastrocnemius","NA","NA","NA","NA","NA","gene/protein expression","CPT-1","carnitine palmitoyl-transferase, the rate limiting step for the entry fo fatty acids into the mitochondria, contributes to the utilization of energy and fatty-acide metabolism by increasing mitochondrial lipid oxidation","unitless","rt PCR","figure3b","undernourished","control",6,"pups",1.41837210831419,0.896901459657022,13,0.248755707833222,"NA",1.00119522985505,0.284527550000856,10,0.0899755115070147,"NA","1","yes","raw","NA","View study_notes",810,0.604292631762548,0.184476179103978,0.34831529525893,0.0388348170495871,"Rattus_norvegicus"
"795","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","21","105","84","days",84,"days","NA","21","days","nutrition","overnutrition","fat","ambient","NA","NA",2,"muscle","gastrocnemius","NA","NA","NA","NA","NA","gene/protein expression","CPT-1","carnitine palmitoyl-transferase, the rate limiting step for the entry fo fatty acids into the mitochondria, contributes to the utilization of energy and fatty-acide metabolism by increasing mitochondrial lipid oxidation","unitless","rt PCR","figure3b","overfed","control",20,"percent",1.06967132684735,0.283241390158292,10,0.0895687920532604,"NA",1.00119522985505,0.284527550000856,10,0.0899755115070147,"NA","2","yes","raw","NA","View study_notes",811,0.230994394836899,0.223704430713204,0.0661569139798912,0.0150878039773404,"Rattus_norvegicus"
"796","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","1","21","20","days",20,"days","NA","85","days","nutrition","undernutrition","total food","maternal","NA","NA",2,"muscle","gastrocnemius","NA","NA","NA","NA","NA","gene/protein expression","COX4","cytochrome c oxidase 4","unitless","rt PCR","figure3c","undernourished","control",6,"pups",1.66143587422689,1.0433270008121,13,0.289366846038776,"NA",0.998890181807305,1.09578000086875,10,0.346516061720652,"NA","1","yes","raw","NA","View study_notes",812,0.596845218676615,0.204606175031064,0.508792647455937,0.150674392927737,"Rattus_norvegicus"
"797","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","21","105","84","days",84,"days","NA","21","days","nutrition","overnutrition","fat","ambient","NA","NA",2,"muscle","gastrocnemius","NA","NA","NA","NA","NA","gene/protein expression","COX4","cytochrome c oxidase 4","unitless","rt PCR","figure3c","overfed","control",20,"percent",1.04637485942357,0.6883788009843,10,0.217684490408615,"NA",0.991863084641634,0.76245522414662,10,0.241109512219753,"NA","2","yes","raw","NA","View study_notes",813,0.0718691375605618,0.2223671875997,0.053501876389262,0.10237084536984,"Rattus_norvegicus"
"798","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","1","21","20","days",20,"days","NA","85","days","nutrition","undernutrition","total food","maternal","NA","NA",2,"muscle","gastrocnemius","NA","NA","NA","NA","NA","gene/protein expression","PPARγ","peroxisome proliferator-activated receptor-a","unitless","rt PCR","figure3d","undernourished","control",6,"pups",1.61537804121174,0.865306193265128,13,0.239992757599536,"NA",0.991863084641634,0.76245522414662,10,0.241109512219753,"NA","1","yes","raw","NA","View study_notes",814,0.73688519414576,0.203880471536482,0.487739211264855,0.0811638468815341,"Rattus_norvegicus"
"799","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","21","105","84","days",84,"days","NA","21","days","nutrition","overnutrition","fat","ambient","NA","NA",2,"muscle","gastrocnemius","NA","NA","NA","NA","NA","gene/protein expression","PPARγ","peroxisome proliferator-activated receptor-a","unitless","rt PCR","figure3d","overfed","control",20,"percent",1.27951989029201,0.993985770075365,10,0.314325899523459,"NA",0.991863084641634,0.76245522414662,10,0.241109512219753,"NA","2","yes","raw","NA","View study_notes",815,0.31098220301461,0.225089000263408,0.254655122597235,0.119439998254611,"Rattus_norvegicus"
"800","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","1","21","20","days",20,"days","NA","85","days","nutrition","undernutrition","total food","maternal","NA","NA",2,"adipose","white adipose tissue","NA","NA","NA","NA","NA","gene/protein expression","adiponectin","key regulator of insulin sensitivity and energy metabolism (Stefan et al. 2002)","unitless","RIA (Linco)","figure4a","undernourished","control",6,"pups",1.54523164055132,0.475451217053543,13,0.131866441697562,"NA",1.00145330353303,0.295770859399321,10,0.0935309581207275,"NA","1","yes","raw","NA","View study_notes",816,1.32365048262198,0.227692962231833,0.43372157976138,0.0160051833707847,"Rattus_norvegicus"
"801","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","21","105","84","days",84,"days","NA","21","days","nutrition","overnutrition","fat","ambient","NA","NA",2,"adipose","white adipose tissue","NA","NA","NA","NA","NA","gene/protein expression","adiponectin","key regulator of insulin sensitivity and energy metabolism (Stefan et al. 2002)","unitless","RIA (Linco)","figure4a","overfed","control",20,"percent",1.05210725672321,0.636901407885175,10,0.201405909388508,"NA",1.00145330353303,0.295770859399321,10,0.0935309581207275,"NA","2","yes","raw","NA","View study_notes",817,0.0976912240562065,0.222597677552071,0.0493428156690334,0.0453684834051061,"Rattus_norvegicus"
"802","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","1","21","20","days",20,"days","NA","85","days","nutrition","undernutrition","total food","maternal","NA","NA",2,"adipose","white adipose tissue","NA","NA","NA","NA","NA","gene/protein expression","CPT-1","carnitine palmitoyl-transferase, the rate limiting step for the entry fo fatty acids into the mitochondria, contributes to the utilization of energy and fatty-acide metabolism by increasing mitochondrial lipid oxidation","unitless","rt PCR","figure4b","undernourished","control",6,"pups",0.97361855360331,0.503118519947789,13,0.139539970869793,"NA",0.987608668706185,1.04017092862389,10,0.328930929034392,"NA","1","yes","raw","NA","View study_notes",818,-0.0165029257648311,0.211699385368782,-0.0142669367883435,0.131468510057991,"Rattus_norvegicus"
"803","s54","Prior","2008","Mammalia","Rodentia","Muridae","Rattus","norvegicus","Sprague Dawley rat","postnatal","male","NA","NA","NA","NA","21","105","84","days",84,"days","NA","21","days","nutrition","overnutrition","fat","ambient","NA","NA",2,"adipose","white adipose tissue","NA","NA","NA","NA","NA","gene/protein expression","CPT-1","carnitine palmitoyl-transferase, the rate limiting step for the entry fo fatty acids into the mitochondria, contributes to the utilization of energy and fatty-acide metabolism by increasing mitochondrial lipid oxidation","unitless","rt PCR","figure4b","overfed","control",20,"percent",1.25723658782095,0.633878208994714,10,0.200449889957153,"NA",0.987608668706185,1.04017092862389,10,0.328930929034392,"NA","2","yes","raw","NA","View study_notes",819,0.299780678972199,0.225243126327935,0.241384872145296,0.136347726582162,"Rattus_norvegicus"
"804","S55","Prokic","2021","Amphibia","Urodela","Salamandridae","Triturus","ivanbureschi","crested newt","postnatal","both","NA","NA","NA","NA","56","70","14","days",14,"days","NA","0","days","nutrition","undernutrition","total food","ambient","NA","NA",1,"whole body","whole body","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase, enzyme that neutralizes ROS","U/mg","Misra and Fridovich (1972)","figure1a","fasting","control",-100,"percent",2.80581440539127,0.51395476295229,13,0.142545403930263,"NA",2.35041479353865,0.354498154846244,8,0.125334024604949,"NA","1","no","raw","NA","View study_notes",820,0.990164017353987,0.231080731226301,0.177102016967761,0.00542447522401561,"Triturus_ivanbureschi"
